StudentID,CGPA,Internships,Projects,Certifications,Aptitude_Score,Soft_Skills_Rating,Extracurricular_Activities,Placement_Training,Secondary_School_Marks,Higher_Secondary_Marks,Placement_Status,Total_Academic_Score
2265,7.6,1,2,0,77,4.1,No,Yes,68,72,Placed,153
2266,8.4,2,3,1,83,4.6,Yes,Yes,79,83,Placed,167
2267,7.4,1,1,0,74,4.1,No,Yes,56,62,NotPlaced,148
2268,8.0,1,1,0,77,3.9,Yes,Yes,72,68,Placed,157
2269,8.2,0,3,2,80,4.8,Yes,Yes,80,83,Placed,162
2270,8.2,1,2,2,89,4.3,Yes,Yes,76,83,Placed,171
2271,8.0,0,2,2,83,4.6,Yes,Yes,82,78,NotPlaced,163
2272,7.8,2,3,0,75,4.5,Yes,Yes,72,81,Placed,153
2273,8.0,1,2,1,80,3.4,Yes,Yes,76,82,NotPlaced,160
2274,6.5,2,2,2,79,4.4,No,No,80,71,Placed,144
2275,6.5,1,1,0,62,4.0,No,No,61,74,NotPlaced,127
2276,7.9,1,1,1,78,4.2,No,No,55,69,NotPlaced,157
2277,6.5,0,1,0,73,3.7,No,No,72,67,NotPlaced,138
2278,7.8,1,3,2,90,4.8,Yes,Yes,79,83,Placed,168
2279,7.8,1,2,0,72,4.5,No,Yes,55,69,NotPlaced,150
2280,8.0,2,3,2,87,4.5,Yes,Yes,71,85,Placed,167
2281,8.3,0,3,2,74,4.1,Yes,Yes,70,84,NotPlaced,157
2282,6.6,1,1,0,68,3.9,Yes,Yes,55,67,Placed,134
2283,7.5,1,3,1,78,4.0,No,No,83,73,NotPlaced,153
2284,7.6,1,1,1,70,4.5,No,No,62,71,NotPlaced,146
2285,7.7,0,1,0,65,3.9,No,No,74,69,NotPlaced,142
2286,7.4,1,2,0,80,4.3,No,Yes,65,67,NotPlaced,154
2287,8.5,1,1,0,75,4.2,Yes,Yes,58,71,NotPlaced,160
2288,7.5,1,2,1,67,3.3,No,Yes,55,67,NotPlaced,142
2289,7.6,1,3,0,82,4.8,Yes,Yes,69,84,Placed,158
2290,8.0,1,2,1,80,4.2,Yes,No,77,69,NotPlaced,160
2291,8.7,1,3,2,80,4.7,Yes,Yes,76,82,Placed,167
2292,6.5,0,2,0,76,3.6,No,Yes,55,66,NotPlaced,141
2293,8.2,1,3,2,76,4.4,Yes,Yes,66,86,NotPlaced,158
2294,6.5,1,1,0,80,4.4,No,Yes,59,69,NotPlaced,145
2295,8.4,2,3,2,90,4.5,Yes,No,75,86,Placed,174
2296,7.9,2,1,2,81,4.8,Yes,No,82,82,Placed,160
2297,7.6,1,2,0,71,4.1,No,No,56,63,NotPlaced,147
2298,7.5,1,1,1,73,4.2,Yes,Yes,64,72,NotPlaced,148
2299,7.5,1,1,1,62,4.3,No,No,60,61,NotPlaced,137
2300,8.4,0,1,1,67,4.1,No,No,78,58,Placed,151
2301,8.8,0,3,0,82,4.8,Yes,Yes,63,78,Placed,170
2302,8.0,1,3,3,90,4.8,Yes,Yes,82,84,Placed,170
2303,8.6,2,3,2,90,4.5,Yes,Yes,84,82,Placed,176
2304,8.4,2,3,2,90,4.8,Yes,Yes,77,77,NotPlaced,174
2305,8.2,1,3,2,90,3.6,Yes,Yes,75,80,Placed,172
2306,7.3,1,1,1,64,4.1,No,No,59,60,NotPlaced,137
2307,6.5,1,2,2,75,4.1,Yes,Yes,66,70,Placed,140
2308,7.4,1,1,1,63,3.6,No,No,65,65,NotPlaced,137
2309,8.0,2,1,0,77,4.5,No,Yes,59,65,NotPlaced,157
2310,7.9,1,2,0,80,4.5,No,Yes,59,66,NotPlaced,159
2311,8.3,0,3,0,88,4.7,Yes,Yes,70,80,NotPlaced,171
2312,7.0,1,3,1,90,4.7,Yes,Yes,74,60,NotPlaced,160
2313,6.5,1,2,0,80,4.4,No,Yes,59,68,NotPlaced,145
2314,8.2,1,3,0,77,4.3,No,No,55,73,NotPlaced,159
2315,8.7,1,2,1,90,4.6,No,No,74,68,NotPlaced,177
2316,7.5,1,1,0,76,4.5,Yes,Yes,79,88,Placed,151
2317,7.6,1,1,0,60,4.0,No,No,56,64,NotPlaced,136
2318,7.6,1,3,0,84,4.1,No,No,57,73,NotPlaced,160
2319,8.3,1,3,2,89,4.7,Yes,Yes,72,80,NotPlaced,172
2320,7.4,0,1,1,90,4.8,Yes,Yes,71,69,NotPlaced,164
2321,7.6,1,2,0,79,4.1,No,Yes,71,62,NotPlaced,155
2322,7.4,1,2,1,62,4.5,Yes,Yes,60,66,NotPlaced,136
2323,7.5,0,1,1,71,4.4,Yes,Yes,79,74,NotPlaced,146
2324,7.7,1,1,0,75,3.6,No,Yes,59,71,NotPlaced,152
2325,6.5,2,2,1,81,4.8,No,No,61,69,NotPlaced,146
2326,7.4,2,3,1,79,4.4,No,Yes,75,73,NotPlaced,153
2327,7.5,1,1,0,67,4.3,No,No,61,69,NotPlaced,142
2328,7.8,1,3,0,90,4.6,No,Yes,64,83,NotPlaced,168
2329,8.1,1,1,0,72,4.0,No,No,85,62,NotPlaced,153
2330,8.0,1,3,0,83,4.1,Yes,Yes,82,83,Placed,163
2331,7.4,2,2,1,78,4.3,Yes,No,68,69,NotPlaced,152
2332,8.6,2,3,2,86,4.1,Yes,Yes,75,85,Placed,172
2333,7.6,1,3,1,73,3.9,Yes,No,72,73,Placed,149
2334,8.0,0,3,2,90,4.8,Yes,Yes,79,83,Placed,170
2335,7.6,1,3,2,90,4.3,Yes,Yes,55,86,Placed,166
2336,7.3,1,1,1,73,4.0,No,Yes,55,67,NotPlaced,146
2337,7.5,1,2,1,90,3.4,No,Yes,59,72,NotPlaced,165
2338,8.0,1,3,2,84,4.7,Yes,Yes,90,86,Placed,164
2339,8.5,0,3,3,84,4.6,No,Yes,86,70,NotPlaced,169
2340,8.6,1,3,1,88,4.8,Yes,Yes,71,80,NotPlaced,174
2341,6.6,1,1,0,69,4.2,Yes,Yes,55,69,NotPlaced,135
2342,7.7,1,1,1,79,3.9,No,Yes,55,61,NotPlaced,156
2343,8.7,2,2,1,72,4.6,Yes,Yes,77,77,NotPlaced,159
2344,7.5,1,2,0,65,3.5,No,No,55,63,NotPlaced,140
2345,6.7,1,1,1,76,4.6,No,No,62,68,NotPlaced,143
2346,7.2,1,3,2,81,4.8,No,Yes,83,84,Placed,153
2347,6.9,1,1,1,76,4.8,Yes,Yes,58,66,NotPlaced,145
2348,8.2,2,3,2,86,4.7,Yes,Yes,84,88,Placed,168
2349,8.5,2,3,2,84,4.6,Yes,Yes,74,83,Placed,169
2350,8.2,0,3,0,90,4.3,Yes,Yes,79,86,NotPlaced,172
2351,7.3,1,1,1,77,4.1,No,No,58,74,NotPlaced,150
2352,7.6,1,2,1,71,4.1,No,Yes,61,66,NotPlaced,147
2353,6.5,1,3,2,85,3.7,Yes,Yes,79,86,Placed,150
2354,7.4,1,3,0,83,3.8,No,Yes,69,85,NotPlaced,157
2355,8.0,2,3,2,90,4.8,Yes,Yes,88,83,Placed,170
2356,8.2,2,1,2,77,4.8,Yes,Yes,60,79,NotPlaced,159
2357,7.5,1,1,0,66,4.1,No,No,63,60,NotPlaced,141
2358,8.1,2,2,1,90,4.7,Yes,Yes,68,88,Placed,171
2359,6.5,1,3,0,87,4.8,No,No,65,86,NotPlaced,152
2360,8.8,1,3,0,86,4.4,Yes,Yes,63,72,NotPlaced,174
2361,7.4,1,2,1,73,4.5,No,No,56,69,NotPlaced,147
2362,8.2,2,3,2,90,4.7,Yes,Yes,72,84,Placed,172
2363,7.7,1,2,0,74,3.8,Yes,Yes,58,63,NotPlaced,151
2364,8.5,2,3,2,86,4.8,Yes,Yes,78,87,Placed,171
2365,8.6,1,3,1,83,4.7,Yes,Yes,78,81,Placed,169
2366,8.6,1,2,0,86,4.1,Yes,Yes,55,82,NotPlaced,172
2367,7.7,1,3,2,86,4.5,No,Yes,65,88,NotPlaced,163
2368,8.2,2,3,2,90,4.2,Yes,Yes,83,77,Placed,172
2369,6.5,1,2,1,86,4.3,Yes,Yes,84,88,Placed,151
2370,9.0,2,3,2,88,4.8,No,Yes,72,84,Placed,178
2371,7.5,0,2,1,73,3.6,No,No,56,71,NotPlaced,148
2372,7.8,0,2,0,74,4.2,No,Yes,55,68,NotPlaced,152
2373,8.3,0,3,0,88,3.4,Yes,Yes,76,87,Placed,171
2374,6.5,2,1,1,77,4.2,Yes,Yes,58,64,NotPlaced,142
2375,6.5,0,2,3,85,4.5,Yes,Yes,55,71,Placed,150
2376,7.4,1,1,0,77,3.6,No,No,55,65,NotPlaced,151
2377,8.2,2,3,2,90,4.8,Yes,Yes,76,85,Placed,172
2378,8.5,2,3,2,90,4.8,Yes,Yes,82,88,Placed,175
2379,8.6,2,3,2,90,4.8,Yes,Yes,65,82,Placed,176
2380,8.5,1,1,2,72,4.0,Yes,Yes,80,82,Placed,157
2381,7.8,1,3,2,83,4.2,Yes,Yes,78,80,NotPlaced,161
2382,8.4,2,3,2,83,4.8,Yes,Yes,77,86,Placed,167
2383,8.5,2,1,1,73,4.5,Yes,No,64,79,NotPlaced,158
2384,7.7,1,1,1,70,4.3,Yes,Yes,75,70,NotPlaced,147
2385,7.5,1,2,0,81,4.8,Yes,Yes,55,79,NotPlaced,156
2386,6.5,1,3,1,90,4.5,No,No,74,62,NotPlaced,155
2387,7.8,1,2,0,83,4.8,Yes,Yes,78,80,Placed,161
2388,7.6,1,1,1,76,4.2,Yes,Yes,67,65,Placed,152
2389,7.6,1,1,1,85,4.1,No,Yes,85,70,NotPlaced,161
2390,6.5,0,1,0,90,4.5,Yes,Yes,56,82,NotPlaced,155
2391,8.0,2,2,1,82,3.9,Yes,Yes,63,68,NotPlaced,162
2392,7.5,2,1,1,65,4.0,No,Yes,56,62,NotPlaced,140
2393,7.8,1,1,0,63,4.4,No,Yes,55,68,NotPlaced,141
2394,6.9,0,3,2,82,4.8,Yes,Yes,85,79,Placed,151
2395,8.6,1,3,2,88,4.6,No,Yes,72,83,Placed,174
2396,7.0,0,3,1,67,3.6,Yes,Yes,57,82,NotPlaced,137
2397,8.8,2,1,2,83,4.8,Yes,Yes,84,87,Placed,171
2398,7.4,1,2,0,87,3.5,No,Yes,61,67,NotPlaced,161
2399,6.7,1,1,1,69,4.0,No,No,55,67,NotPlaced,136
2400,7.7,1,1,0,72,4.2,No,No,55,63,NotPlaced,149
2401,7.4,1,1,2,68,4.3,No,Yes,61,60,NotPlaced,142
2402,8.3,1,2,0,72,4.2,No,No,63,74,NotPlaced,155
2403,8.2,2,3,0,87,4.7,Yes,Yes,83,88,Placed,169
2404,8.0,1,3,1,77,4.5,Yes,Yes,71,85,NotPlaced,157
2405,7.8,1,1,0,81,4.5,Yes,Yes,55,63,NotPlaced,159
2406,7.6,1,1,2,77,3.9,No,Yes,55,71,NotPlaced,153
2407,7.6,0,1,0,83,3.2,No,No,55,65,NotPlaced,159
2408,7.4,1,3,2,83,4.5,Yes,No,84,79,Placed,157
2409,6.5,1,1,1,79,4.1,No,No,61,67,Placed,144
2410,7.9,1,1,1,76,4.4,Yes,Yes,65,85,NotPlaced,155
2411,8.4,0,3,0,80,4.3,Yes,Yes,82,83,NotPlaced,164
2412,8.7,1,2,2,74,4.1,Yes,Yes,75,87,Placed,161
2413,8.5,2,2,2,89,4.6,Yes,Yes,55,84,Placed,174
2414,8.0,2,3,2,90,4.8,Yes,Yes,76,86,Placed,170
2415,7.4,1,3,0,78,4.6,Yes,Yes,74,82,NotPlaced,152
2416,8.2,2,3,2,87,4.8,Yes,Yes,87,88,Placed,169
2417,7.3,1,2,0,69,3.7,No,Yes,55,68,NotPlaced,142
2418,7.5,0,3,0,78,4.7,No,No,55,70,NotPlaced,153
2419,7.5,1,2,0,78,3.9,Yes,Yes,87,76,NotPlaced,153
2420,7.6,0,2,0,68,3.9,No,Yes,64,61,NotPlaced,144
2421,7.9,2,3,3,90,4.7,Yes,No,77,61,Placed,169
2422,7.5,1,1,0,67,4.2,No,No,57,60,NotPlaced,142
2423,7.6,1,2,2,74,4.2,No,Yes,81,68,NotPlaced,150
2424,8.0,1,2,2,87,4.8,Yes,Yes,90,68,Placed,167
2425,7.6,1,1,1,68,4.0,No,Yes,61,68,NotPlaced,144
2426,8.0,2,3,2,89,4.1,Yes,Yes,75,85,Placed,169
2427,6.5,0,1,1,84,3.6,No,No,61,63,NotPlaced,149
2428,8.2,1,1,1,87,4.7,Yes,Yes,55,81,NotPlaced,169
2429,7.3,1,1,0,84,3.9,No,Yes,55,69,NotPlaced,157
2430,8.4,2,3,2,90,4.8,Yes,Yes,82,87,Placed,174
2431,7.9,2,3,2,90,4.6,Yes,Yes,82,81,Placed,169
2432,7.4,1,1,1,69,3.9,Yes,Yes,63,66,NotPlaced,143
2433,6.5,0,1,1,76,4.7,Yes,No,82,64,NotPlaced,141
2434,7.7,1,1,0,70,3.9,Yes,Yes,71,82,NotPlaced,147
2435,8.4,0,3,2,90,4.8,Yes,Yes,83,83,Placed,174
2436,8.0,1,2,0,61,3.6,Yes,No,59,64,NotPlaced,141
2437,7.7,0,1,1,90,4.3,Yes,Yes,75,75,Placed,167
2438,7.6,1,2,0,70,4.7,No,Yes,60,64,Placed,146
2439,7.4,0,2,0,76,4.5,No,Yes,72,85,NotPlaced,150
2440,6.8,1,2,0,75,4.2,No,Yes,77,57,NotPlaced,143
2441,8.0,0,3,2,76,4.7,Yes,Yes,77,82,Placed,156
2442,8.4,2,3,2,90,4.5,Yes,Yes,83,86,Placed,174
2443,7.4,2,2,0,69,4.1,No,No,59,75,NotPlaced,143
2444,7.8,1,3,1,75,4.4,Yes,Yes,59,72,NotPlaced,153
2445,6.5,1,1,2,68,3.5,No,No,76,61,NotPlaced,133
2446,8.7,0,3,2,81,4.5,Yes,Yes,80,66,Placed,168
2447,8.4,2,1,1,88,4.8,Yes,Yes,85,84,NotPlaced,172
2448,7.8,0,1,0,67,4.1,Yes,No,59,69,NotPlaced,145
2449,6.7,1,1,0,63,4.6,No,No,67,66,NotPlaced,130
2450,8.6,2,3,2,90,4.8,Yes,Yes,82,87,Placed,176
2451,8.0,1,3,2,82,4.8,No,Yes,61,87,Placed,162
2452,7.8,2,1,0,86,4.3,No,Yes,78,80,Placed,164
2453,7.6,0,1,1,75,3.6,No,Yes,59,62,NotPlaced,151
2454,8.0,1,2,3,74,4.0,Yes,Yes,78,83,Placed,154
2455,7.2,1,1,0,82,4.0,No,Yes,82,74,Placed,154
2456,7.9,1,3,0,83,4.8,No,No,76,82,NotPlaced,162
2457,7.8,2,3,2,90,3.9,Yes,Yes,60,87,NotPlaced,168
2458,8.1,0,2,3,72,3.2,Yes,Yes,73,83,Placed,153
2459,8.4,2,3,3,83,4.7,Yes,No,69,83,NotPlaced,167
2460,7.6,1,2,0,71,4.8,No,Yes,58,67,NotPlaced,147
2461,8.4,2,2,0,83,4.8,Yes,No,71,66,Placed,167
2462,7.6,1,1,0,70,4.1,No,No,61,63,NotPlaced,146
2463,7.9,0,1,0,64,4.1,Yes,Yes,63,67,NotPlaced,143
2464,7.6,1,2,1,86,4.4,Yes,Yes,90,79,NotPlaced,162
2465,7.5,0,2,0,90,4.8,No,Yes,55,79,NotPlaced,165
2466,7.6,1,1,1,84,4.1,No,No,55,66,NotPlaced,160
2467,7.5,1,2,0,79,4.3,No,Yes,58,67,NotPlaced,154
2468,7.9,1,1,1,89,4.0,No,Yes,81,70,NotPlaced,168
2469,7.9,2,3,3,78,4.5,Yes,Yes,71,87,Placed,157
2470,7.6,1,3,0,68,4.2,Yes,Yes,88,82,NotPlaced,144
2471,8.1,1,1,0,70,4.3,Yes,No,68,61,NotPlaced,151
2472,7.6,2,1,0,73,4.6,Yes,Yes,78,73,NotPlaced,149
2473,7.9,2,1,2,75,3.9,Yes,No,77,80,NotPlaced,154
2474,8.5,2,3,2,88,4.8,Yes,Yes,77,85,NotPlaced,173
2475,7.5,2,3,0,88,4.6,Yes,Yes,72,86,NotPlaced,163
2476,7.7,1,2,0,73,3.8,No,Yes,55,74,NotPlaced,150
2477,7.6,1,1,2,67,3.8,No,Yes,57,70,Placed,143
2478,8.3,2,3,2,85,4.5,Yes,Yes,87,80,Placed,168
2479,7.4,1,2,1,72,3.3,Yes,Yes,81,69,Placed,146
2480,8.2,1,1,1,84,3.9,Yes,Yes,61,60,Placed,166
2481,6.6,1,1,1,77,3.0,No,No,57,68,NotPlaced,143
2482,8.6,1,3,2,90,4.8,Yes,Yes,80,80,Placed,176
2483,7.6,1,2,2,76,4.5,Yes,Yes,76,81,NotPlaced,152
2484,8.6,1,3,0,83,4.8,Yes,Yes,81,86,Placed,169
2485,7.7,1,0,0,75,4.1,Yes,Yes,71,61,Placed,152
2486,8.0,1,2,0,72,4.8,Yes,No,87,67,NotPlaced,152
2487,8.1,1,3,2,85,4.7,Yes,Yes,68,88,Placed,166
2488,6.5,1,2,1,82,4.0,No,Yes,55,62,NotPlaced,147
2489,7.7,1,3,0,86,4.1,Yes,Yes,77,58,NotPlaced,163
2490,8.2,1,1,2,72,4.4,No,No,83,68,NotPlaced,154
2491,7.7,2,2,2,90,4.8,Yes,Yes,79,83,Placed,167
2492,8.6,1,2,2,90,4.6,Yes,Yes,81,87,Placed,176
2493,8.0,0,1,0,70,3.6,No,No,56,63,NotPlaced,150
2494,7.5,1,2,0,71,4.0,Yes,No,55,66,NotPlaced,146
2495,7.9,1,3,2,90,4.6,Yes,Yes,81,88,Placed,169
2496,7.4,1,1,1,66,4.0,No,Yes,55,67,NotPlaced,140
2497,8.0,0,3,1,80,4.6,Yes,Yes,86,84,Placed,160
2498,8.4,1,2,0,82,4.4,Yes,Yes,71,83,NotPlaced,166
2499,7.6,1,1,0,83,4.3,No,Yes,57,71,NotPlaced,159
2500,8.5,0,1,0,81,4.2,Yes,Yes,74,65,Placed,166
2501,8.0,1,2,0,90,4.3,Yes,Yes,75,70,NotPlaced,170
2502,7.8,0,2,0,80,4.1,No,Yes,60,83,Placed,158
2503,7.7,1,1,0,67,4.0,No,No,55,69,NotPlaced,144
2504,7.8,2,3,2,84,4.7,Yes,Yes,81,86,Placed,162
2505,7.5,1,2,2,72,3.9,Yes,Yes,55,71,NotPlaced,147
2506,8.3,1,3,2,90,4.8,Yes,Yes,85,86,Placed,173
2507,8.3,1,0,0,73,4.6,Yes,Yes,70,85,Placed,156
2508,6.9,0,2,0,79,4.1,No,Yes,63,64,NotPlaced,148
2509,6.8,1,1,1,72,4.3,No,Yes,65,60,Placed,140
2510,7.3,1,1,1,66,3.6,No,Yes,55,65,NotPlaced,139
2511,8.2,2,3,2,87,4.8,Yes,Yes,77,86,Placed,169
2512,8.1,0,2,0,81,4.8,No,Yes,88,82,NotPlaced,162
2513,6.8,1,1,1,78,4.1,Yes,No,78,86,NotPlaced,146
2514,7.7,1,2,0,68,3.7,No,Yes,74,71,NotPlaced,145
2515,7.4,2,1,0,74,4.5,Yes,Yes,67,68,NotPlaced,148
2516,8.2,2,3,2,90,4.5,Yes,Yes,90,67,Placed,172
2517,8.0,1,3,0,89,4.5,Yes,Yes,79,78,Placed,169
2518,6.7,2,3,2,85,4.2,Yes,Yes,64,64,NotPlaced,152
2519,6.8,0,1,1,62,3.5,No,No,55,63,NotPlaced,130
2520,7.7,0,2,0,81,4.2,No,Yes,75,60,NotPlaced,158
2521,7.6,1,1,0,69,3.9,No,No,59,64,NotPlaced,145
2522,8.1,1,1,2,76,4.0,No,Yes,71,71,NotPlaced,157
2523,7.5,1,2,0,75,3.9,No,No,56,66,NotPlaced,150
2524,8.4,1,3,2,85,4.8,Yes,Yes,76,82,Placed,169
2525,7.8,0,2,1,74,4.5,No,Yes,74,81,Placed,152
2526,6.9,0,1,1,73,3.5,No,Yes,69,63,NotPlaced,142
2527,8.2,0,2,1,68,4.3,Yes,Yes,62,68,Placed,150
2528,7.0,0,1,1,75,4.0,No,Yes,58,73,NotPlaced,145
2529,6.8,1,2,2,76,3.7,Yes,Yes,55,63,NotPlaced,144
2530,8.3,0,3,0,90,4.8,Yes,Yes,74,85,Placed,173
2531,8.5,2,3,2,87,4.4,Yes,Yes,77,71,Placed,172
2532,7.3,1,1,2,76,4.3,No,No,55,70,Placed,149
2533,7.5,1,3,0,83,4.7,Yes,Yes,59,87,Placed,158
2534,6.5,1,2,1,78,4.5,No,No,57,66,NotPlaced,143
2535,7.2,1,1,1,73,3.6,No,No,56,65,Placed,145
2536,8.1,1,3,2,90,4.8,Yes,Yes,86,80,Placed,171
2537,7.4,1,1,0,90,4.4,No,Yes,58,63,NotPlaced,164
2538,7.4,0,2,2,78,3.8,No,Yes,80,70,NotPlaced,152
2539,8.4,2,3,2,90,4.8,Yes,Yes,69,63,Placed,174
2540,7.5,1,3,1,84,4.8,Yes,Yes,72,67,Placed,159
2541,6.8,0,2,2,84,4.5,No,No,67,70,NotPlaced,152
2542,8.4,1,2,2,72,4.6,Yes,Yes,70,67,NotPlaced,156
2543,8.4,1,3,2,90,4.8,Yes,Yes,85,88,Placed,174
2544,7.6,1,2,0,90,4.8,Yes,Yes,77,86,Placed,166
2545,8.2,0,1,1,85,4.7,Yes,No,81,66,NotPlaced,167
2546,8.3,1,3,1,72,4.3,Yes,Yes,55,67,NotPlaced,155
2547,6.9,1,2,1,60,4.8,Yes,Yes,69,69,NotPlaced,129
2548,8.7,1,3,0,87,4.8,Yes,Yes,65,82,NotPlaced,174
2549,7.5,1,1,1,72,4.4,No,Yes,60,69,NotPlaced,147
2550,7.6,1,2,0,86,4.2,No,Yes,58,65,NotPlaced,162
2551,7.6,2,3,0,78,3.7,Yes,Yes,72,84,Placed,154
2552,8.5,2,1,1,80,3.6,Yes,No,83,68,NotPlaced,165
2553,6.9,2,3,3,80,4.8,Yes,No,82,86,Placed,149
2554,8.0,1,3,2,90,4.8,No,Yes,85,88,Placed,170
2555,8.2,2,3,2,90,4.1,Yes,Yes,73,69,Placed,172
2556,8.2,1,3,2,89,4.5,Yes,Yes,84,88,Placed,171
2557,8.4,1,2,2,86,4.8,No,Yes,87,85,Placed,170
2558,8.2,1,3,2,90,4.8,Yes,Yes,75,81,Placed,172
2559,7.5,0,1,0,77,4.3,No,Yes,61,69,NotPlaced,152
2560,8.4,1,3,2,90,4.8,Yes,Yes,87,83,Placed,174
2561,8.3,2,3,2,90,4.8,Yes,Yes,68,88,Placed,173
2562,8.4,0,2,2,86,4.7,Yes,Yes,66,87,NotPlaced,170
2563,7.5,1,2,0,77,4.8,No,Yes,55,59,NotPlaced,152
2564,7.6,1,1,2,73,4.2,Yes,No,64,76,NotPlaced,149
2565,7.6,2,2,2,79,4.8,Yes,Yes,76,82,Placed,155
2566,8.3,1,2,0,76,4.4,Yes,Yes,82,84,Placed,159
2567,7.5,1,1,0,68,4.8,No,Yes,63,69,NotPlaced,143
2568,7.4,1,1,0,66,3.8,Yes,Yes,62,65,NotPlaced,140
2569,8.3,0,1,1,69,4.1,Yes,Yes,60,66,NotPlaced,152
2570,8.4,1,3,2,90,4.7,Yes,Yes,81,88,Placed,174
2571,7.1,1,1,0,74,4.7,Yes,No,78,70,NotPlaced,145
2572,8.4,0,2,0,81,3.8,Yes,Yes,65,65,Placed,165
2573,8.1,0,3,2,87,4.8,Yes,No,90,83,Placed,168
2574,7.4,1,1,3,74,4.1,No,Yes,61,63,NotPlaced,148
2575,7.8,1,1,2,62,3.9,No,No,60,62,NotPlaced,140
2576,8.2,2,3,0,81,4.7,Yes,No,79,61,NotPlaced,163
2577,7.4,1,3,2,87,4.4,No,Yes,78,72,NotPlaced,161
2578,6.6,1,1,1,83,3.9,Yes,No,70,66,NotPlaced,149
2579,6.7,0,2,0,82,4.3,No,Yes,55,62,NotPlaced,149
2580,6.5,0,1,1,73,3.8,No,Yes,55,71,NotPlaced,138
2581,8.0,0,1,1,67,4.1,Yes,Yes,62,61,Placed,147
2582,7.9,1,3,0,78,4.2,No,Yes,55,74,Placed,157
2583,6.5,2,3,2,81,3.3,No,Yes,83,76,Placed,146
2584,8.7,2,3,2,90,4.8,Yes,Yes,81,80,Placed,177
2585,8.8,2,3,2,85,4.7,Yes,No,86,86,Placed,173
2586,6.6,1,1,0,60,4.2,No,Yes,62,67,NotPlaced,126
2587,7.4,1,2,0,73,3.3,No,Yes,57,66,NotPlaced,147
2588,8.8,1,1,0,69,4.7,Yes,Yes,70,83,NotPlaced,157
2589,7.3,2,2,1,85,4.8,No,No,56,69,NotPlaced,158
2590,8.5,2,3,2,90,4.7,No,Yes,76,82,Placed,175
2591,7.9,2,2,1,88,4.5,Yes,Yes,83,73,Placed,167
2592,6.6,1,3,2,76,4.5,Yes,Yes,74,84,Placed,142
2593,8.2,2,2,0,72,4.8,No,Yes,72,64,NotPlaced,154
2594,7.5,1,2,1,76,4.2,No,Yes,55,71,NotPlaced,151
2595,7.7,1,1,0,73,4.0,Yes,Yes,65,75,Placed,150
2596,8.2,2,3,2,90,4.8,Yes,Yes,85,83,Placed,172
2597,7.5,1,2,1,77,4.6,Yes,Yes,84,65,NotPlaced,152
2598,7.1,1,1,1,87,4.2,No,No,75,70,NotPlaced,158
2599,7.7,1,2,0,84,4.7,No,Yes,72,61,NotPlaced,161
2600,7.3,1,1,0,68,4.3,No,No,55,72,NotPlaced,141
2601,7.9,0,1,0,69,3.8,No,Yes,66,61,NotPlaced,148
2602,8.2,0,2,2,90,4.8,Yes,Yes,77,83,Placed,172
2603,6.8,1,1,0,80,4.3,No,Yes,55,76,Placed,148
2604,7.3,1,1,0,62,4.1,No,No,57,73,NotPlaced,135
2605,7.9,2,3,2,90,4.7,Yes,Yes,75,74,Placed,169
2606,8.4,2,3,2,90,4.8,Yes,Yes,81,88,Placed,174
2607,8.6,2,3,2,79,4.8,Yes,Yes,75,86,Placed,165
2608,8.5,1,1,0,80,4.6,No,No,61,69,NotPlaced,165
2609,7.8,2,3,0,81,4.5,Yes,Yes,77,81,NotPlaced,159
2610,7.3,0,3,2,90,4.1,Yes,Yes,80,80,Placed,163
2611,7.6,0,1,1,65,4.2,Yes,Yes,58,65,NotPlaced,141
2612,8.5,0,2,2,86,4.8,No,Yes,55,69,Placed,171
2613,8.5,2,3,2,90,4.8,Yes,Yes,79,80,Placed,175
2614,8.4,2,3,2,90,4.5,Yes,Yes,84,85,NotPlaced,174
2615,7.7,0,1,1,72,3.8,Yes,Yes,63,68,NotPlaced,149
2616,7.7,0,2,0,80,4.3,No,Yes,75,67,NotPlaced,157
2617,7.4,2,1,2,90,4.7,Yes,Yes,81,88,NotPlaced,164
2618,6.6,1,1,0,72,4.1,Yes,No,58,64,Placed,138
2619,7.4,1,0,1,67,3.6,No,No,55,63,NotPlaced,141
2620,7.9,2,1,0,77,4.3,Yes,No,77,84,NotPlaced,156
2621,8.6,2,3,2,84,4.5,Yes,Yes,81,85,Placed,170
2622,7.5,1,1,1,69,3.7,No,No,55,63,NotPlaced,144
2623,6.7,1,1,0,70,3.6,No,No,64,69,NotPlaced,137
2624,7.8,1,3,2,90,4.1,Yes,No,70,86,NotPlaced,168
2625,7.7,1,1,0,82,3.7,No,Yes,55,81,Placed,159
2626,7.6,1,1,0,89,4.2,No,Yes,55,68,NotPlaced,165
2627,6.6,1,1,0,87,4.8,No,No,56,65,NotPlaced,153
2628,6.7,2,1,2,77,4.1,No,Yes,58,57,NotPlaced,144
2629,7.5,1,1,1,65,3.7,Yes,Yes,55,61,NotPlaced,140
2630,8.4,1,3,1,80,4.4,Yes,Yes,74,80,NotPlaced,164
2631,7.6,1,3,0,80,4.7,No,No,77,70,NotPlaced,156
2632,7.5,1,2,0,62,3.9,No,No,71,72,NotPlaced,137
2633,8.4,2,2,0,80,4.0,Yes,No,71,84,NotPlaced,164
2634,7.5,1,1,0,80,4.7,No,No,56,82,Placed,155
2635,7.9,1,2,1,86,4.6,Yes,Yes,82,62,Placed,165
